city,locality,pincode,tier,avg_price_per_sqft,avg_rental_yield_pct,yield_std,avg_builder_score,rera_compliance_rate,n_properties,avg_yoy_appreciation_pct,appreciation_volatility,cumulative_5yr_index,stability_score,yield_norm,appreciation_norm,stability_norm
Mumbai,Mulund West,400080,mid,20953.5,3.2048,1.0946087550036372,0.812,0.92,50,7.2,1.1473229710940158,1.415,0.30845806898090056,0.41656092861506666,0.34417040358744405,0.6629156243007864
Mumbai,Powai,400076,mid-premium,26242.52,2.5694,0.8786710977147159,0.799,0.86,50,5.048,0.8929277686352917,1.279,0.36080257216908396,0.26725879975562766,0.14312406576980574,0.8263346650252467
Mumbai,Thane West,400601,mid,16796.36,3.7081999999999997,1.193859612982282,0.8258,0.88,50,6.0200000000000005,1.8157643018850218,1.339,0.24939994903065474,0.5348465623384558,0.23393124065769816,0.4785367359471761
Pune,Aundh,411007,mid-premium,15490.2,4.118,0.9726630811271471,0.815,0.92,50,6.616,2.3857346876800865,1.376,0.2294421145212891,0.6311386813290101,0.28961136023916295,0.4162285665729688
Pune,Baner,411045,mid-premium,13179.56,3.9968,1.4180706064572237,0.8312,0.88,50,6.074,1.8470327555297983,1.342,0.23446090636690248,0.6026598994313644,0.23897608370702547,0.43189718694476426
Pune,Hadapsar,411028,affordable,8967.22,3.9516000000000004,2.1197577451112624,0.7859999999999999,0.74,50,3.582,4.5537808467250604,1.188,0.13031797364828188,0.5920390995817475,0.006165919282511237,0.10676394225765179
Pune,Hinjewadi,411057,mid,9671.74,4.2745999999999995,1.5237831679268357,0.8192,0.84,50,6.412000000000001,3.926317613235078,1.361,0.15503633724927027,0.6679355232858688,0.2705530642750375,0.18393443814390997
Pune,Kharadi,411014,mid,12016.04,4.3376,1.5675739217019402,0.7909999999999999,0.82,50,9.278,3.5221399745041366,1.555,0.16421132700881155,0.6827388505098926,0.5383034379671152,0.21257866884317964
Pune,Koregaon Park,411001,premium,19648.14,3.4745999999999997,0.9442072800794866,0.8208,0.92,50,4.006,1.541243004850306,1.216,0.28690697564207057,0.479956764885568,0.04577727952167421,0.5956333160260573
Pune,Kothrud,411038,mid-premium,14207.46,4.2706,0.9534586022069599,0.825,0.94,50,5.15,1.444506836259351,1.285,0.2942937525731148,0.6669956294938674,0.15265321375186855,0.6186947632954494
Pune,Viman Nagar,411014,mid-premium,14183.16,4.0518,1.2695213464056412,0.7734000000000001,0.76,50,7.17,2.76917857856802,1.412,0.19846389245043744,0.6155834390713851,0.3413677130044844,0.31951485212681274
Pune,Wagholi,412207,affordable,7500.54,4.9239999999999995,1.6830826916520705,0.8306,0.88,50,8.797999999999998,3.966871563335521,1.52,0.1503769742851962,0.8205272804173129,0.4934603886397607,0.16938795131913956
Pune,Wakad,411057,mid,11678.76,4.6326,1.1075028170600372,0.8210000000000001,0.96,50,8.709999999999999,2.035497482189551,1.517,0.2413709697730719,0.7520560176700035,0.48523916292974584,0.45347033912698476
Raipur,Amlidih,492001,affordable,4167.54,5.4672,1.8439233239182689,0.8396000000000001,0.88,50,12.738,3.88511518490765,1.817,0.14860964143515948,0.9481648573711172,0.8615470852017938,0.16387035498327396
Raipur,Civil Lines,492001,mid,6521.32,5.0001999999999995,1.59780651941009,0.8212,0.9,50,4.848,2.014614106969372,1.266,0.2168058988984606,0.8384322571549416,0.12443946188340811,0.3767784216733945
Raipur,Devendra Nagar,492009,affordable,4745.76,5.515,1.5348579007550516,0.8034,0.9,50,8.544,3.474784885428161,1.504,0.16639924128254394,0.9593965881855353,0.46973094170403595,0.21940931638061612
Raipur,GE Road,492001,mid,5588.3,5.2620000000000005,1.7071817090617802,0.8084,0.86,50,10.006,3.649223205012267,1.607,0.15732163282830644,0.8999483058414403,0.6063153961136025,0.19106910918960343
Raipur,Pandri,492004,affordable,4499.58,5.487,1.7037261085811957,0.8323999999999999,0.94,50,8.986,5.590932838087039,1.53,0.12055950780250897,0.9528173316415247,0.5110239162929747,0.0762981047708492
Raipur,Samta Colony,492009,mid,5309.0,5.3514,1.2243482397769427,0.8028,0.86,50,7.928,2.5953747320955403,1.463,0.2074808045682127,0.9209549320926738,0.41218236173393136,0.3476655659331143
Raipur,Shankar Nagar,492007,mid,4940.64,5.2078,1.6427133974380463,0.77,0.9,50,8.062000000000001,3.6898468802919187,1.47,0.15791401204924185,0.8872127449598197,0.4247010463378178,0.19291851147893915
Raipur,Telibandha,492006,affordable,4522.86,5.4234,1.6256824124417564,0.8288,0.92,50,6.901999999999999,3.9109423416869746,1.392,0.15298415277217337,0.9378730203487009,0.3163303437967115,0.1775275377396568
Raipur,VIP Road,492001,mid,5445.18,5.179399999999999,1.7106215721968743,0.7744,0.82,50,7.44,3.6984321002284193,1.428,0.15602927532070163,0.880539499036609,0.3665919282511212,0.18703438135186726
Ranchi,Ashok Nagar,834002,mid,4968.92,5.278200000000001,1.445620677376034,0.8114,0.88,50,6.232,2.025541902800335,1.352,0.22365547708635417,0.9037548756990464,0.2537369207772796,0.39816273957987225
Ranchi,Bariatu,834009,mid,4872.6,5.4122,1.2262790740067853,0.8220000000000001,0.9,50,6.162000000000001,3.413512853352101,1.346,0.17731150597045162,0.9352413177310968,0.2471973094170405,0.253477302870396
Ranchi,Circular Road,834001,mid,5533.28,5.413200000000001,0.9402332320292901,0.8342,0.94,50,8.136,4.663349654486569,1.473,0.1514329443856824,0.9354762911790971,0.4316143497757847,0.17268467992185027
Ranchi,Doranda,834002,affordable,4294.42,5.3108,1.8670885771976755,0.8014,0.9,50,6.378,4.1672256958317,1.358,0.14216026768012785,0.9114150101038586,0.26737668161434985,0.14373547150693783
Ranchi,Harmu,834002,affordable,4206.44,5.063400000000001,1.706998332196739,0.7884,0.86,50,9.802,7.679431619592689,1.581,0.09627947279687905,0.8532825790685656,0.5872571001494769,0.0004960665871707964
Ranchi,Hinoo,834002,affordable,3991.34,5.0762,1.8620308092762259,0.7716,0.84,50,8.138,2.7576747451430887,1.477,0.17794526604932243,0.8562902392029703,0.43180119581464876,0.2554558958043319
Ranchi,Kanke Road,834006,affordable,3639.12,5.4058,1.801250234743431,0.8098000000000001,0.84,50,8.006,5.289085932370546,1.463,0.12360425813513813,0.9337374876638943,0.41946935724962636,0.08580378632856552
Ranchi,Kokar,834001,affordable,3500.32,4.546,2.288226298213692,0.809,0.8,50,11.26,5.744923846318591,1.696,0.1107033519868254,0.731707317073171,0.7234678624813154,0.04552728012782489
Ranchi,Lalpur,834001,mid,4896.3,5.4966,1.280039237281261,0.8273999999999999,0.92,50,6.728,2.4031479355212397,1.383,0.21352979565016672,0.9550730767423284,0.30007473841554566,0.3665504585150521
Surat,Adajan,395009,mid,7160.32,5.1468,1.2366089907154838,0.7757999999999999,0.82,50,7.7459999999999996,1.3219417536336469,1.452,0.2810132753025847,0.8728793646317968,0.3951793721973095,0.5772332396640061
Surat,Althan,395017,mid,8107.18,5.1022,1.2495620293951482,0.8038,0.9,50,7.784000000000001,2.852784604557449,1.453,0.1959882524142303,0.86239954885098,0.3987294469357251,0.3117859274975812
Surat,Bhatar,395017,affordable,6881.02,5.3922,1.5747384492903793,0.8101999999999999,0.84,50,12.67,4.4329561243035105,1.81,0.1427002831670432,0.9305418487710891,0.8551943198804186,0.145421394717075
Surat,City Light,395007,mid-premium,9393.7,4.9938,1.1193618626663302,0.7728,0.9,50,6.896000000000001,1.4491480255653666,1.395,0.2802290119183416,0.8369284270877394,0.31576980568011975,0.5747847768432288
Surat,Ghod Dod Road,395001,mid-premium,9628.04,4.9074,1.1041088566563257,0.8,0.9,50,5.843999999999999,2.973698034434566,1.326,0.19693541354526872,0.8166267211805068,0.21748878923766818,0.31474295553334897
Surat,Katargam,395004,affordable,5960.48,5.4722,0.6697769656187568,0.8142,0.88,50,9.028,4.6333972417654845,1.535,0.15865022401387677,0.9493397246111193,0.5149476831091182,0.19521695822506605
Surat,Pal,395009,mid,7610.78,4.7778,1.735761069328356,0.7874,0.84,50,7.74,2.271585349486125,1.451,0.19970657437293024,0.7861741623196581,0.3946188340807176,0.3233944932606548
Surat,Piplod,395007,mid,9210.14,4.3976,1.7196695933242758,0.8208,0.86,50,9.193999999999999,2.9949424034528613,1.55,0.17499000816922808,0.6968372573899151,0.530455904334828,0.24622960883161607
Surat,Vesu,395007,mid,8126.86,5.1770000000000005,0.9237241614955263,0.8062,0.9,50,8.098,3.2373245126184065,1.473,0.19375907168162554,0.8799755627614083,0.4280642750373693,0.30482644646833046
